1000,-88.027
1050,-78.945
1100,-71.347
1150,-64.817
1200,-59.048
1250,-53.823
1300,-48.985
1350,-44.430
1400,-40.087
1450,-35.913
1500,-31.885
1550,-27.990
1600,-24.226
1650,-20.596
1700,-17.104
1750,-13.754
1800,-10.552
1850,-7.499
1900,-4.594
1950,-1.833
2000,0.793
