-2.512429646963206250e+13,5.207332999999999970e-04,-0.000000000000000000e+00
-2.507545153046528125e+13,2.751046000000000155e-04,-1.295503999999999989e+00
-2.502667258605721875e+13,3.039348000000000093e-04,-2.708026999999999962e+00
-2.497777091172343750e+13,3.859091000000000149e-04,-3.859250999999999987e+00
-2.492902977931212500e+13,3.319732000000000152e-04,-4.956987999999999950e+00
-2.488016586768365625e+13,2.104045999999999879e-04,-6.321731999999999907e+00
-2.483136818092443750e+13,3.152068999999999856e-04,-7.956616999999999607e+00
-2.478254220749434375e+13,7.789675999999999718e-04,-9.156435000000000102e+00
-2.473368792279075000e+13,1.331031000000000098e-03,-1.008134000000000086e+01
-2.468480530218246875e+13,1.383237000000000052e-03,-1.088449999999999918e+01
-2.463598913717678125e+13,7.150289000000000211e-04,-1.166161999999999921e+01
-2.458714469687971875e+13,8.058960999999999902e-05,-0.000000000000000000e+00
-2.453836688268050000e+13,1.251613000000000107e-04,-9.685105999999999327e+00
-2.448956085395312500e+13,7.484898999999999502e-04,-1.065837999999999930e+01
-2.444072658621034375e+13,1.412159999999999978e-03,-1.147963999999999984e+01
-2.439186405493656250e+13,1.444626999999999977e-03,-1.226612000000000080e+01
-2.434306838139328125e+13,7.984956999999999992e-04,-1.308225000000000016e+01
-2.429424450530906250e+13,1.756913000000000029e-04,-1.409517999999999915e+01
-2.424539240222637500e+13,3.321097000000000231e-05,-0.000000000000000000e+00
-2.419660735849943750e+13,2.860569000000000089e-04,-1.834962000000000160e+01
-2.414769878307693750e+13,6.984861000000000411e-04,-1.936814000000000036e+01
-2.409895274918537500e+13,9.840152000000000447e-04,-2.032169999999999987e+01
-2.405008313477175000e+13,9.372973000000000155e-04,-2.126858999999999966e+01
-2.400128081241509375e+13,5.874416999999999833e-04,-2.227204000000000050e+01
-2.395245033681668750e+13,2.263444999999999943e-04,-2.348776000000000153e+01
-2.390359168360778125e+13,1.082330999999999989e-04,-2.538990000000000080e+01
-2.385480052494090625e+13,3.032266000000000150e-04,-2.699768999999999863e+01
-2.380598125025643750e+13,5.382418000000000141e-04,-2.807994000000000057e+01
-2.375713383524450000e+13,5.925813000000000044e-04,-2.909230000000000160e+01
-2.370825825556718750e+13,4.726439999999999830e-04,-3.007713999999999999e+01
-2.365945040419909375e+13,2.511713000000000053e-04,-3.104123999999999839e+01
-2.361061444998562500e+13,5.890299000000000099e-05,-0.000000000000000000e+00
-2.356184639639912500e+13,6.285836000000000171e-06,-0.000000000000000000e+00
-2.351295421896168750e+13,1.264933000000000040e-04,-3.040625000000000000e+01
-2.346413000415884375e+13,2.185633000000000085e-04,-3.116627000000000081e+01
-2.341527770002000000e+13,2.068886000000000032e-04,-3.196727999999999881e+01
-2.336649353122481250e+13,1.402250000000000068e-04,-3.258091000000000292e+01
-2.331768133528856250e+13,7.436481999999999793e-05,-0.000000000000000000e+00
-2.326884108805146875e+13,1.204861999999999985e-04,-3.252476999999999663e+01
-2.321997276532581250e+13,2.362928999999999887e-04,-3.299987000000000137e+01
-2.317117281321690625e+13,3.195965000000000156e-04,-3.373957000000000050e+01
-2.312234484804150000e+13,2.857288999999999944e-04,-3.453068999999999988e+01
-2.307348884567181250e+13,1.296973999999999892e-04,-3.540189999999999770e+01
-2.302470141846353125e+13,2.223503999999999913e-05,-0.000000000000000000e+00
-2.297588601667015625e+13,3.070687000000000031e-05,-0.000000000000000000e+00
-2.292704261622384375e+13,1.026026999999999994e-04,-4.046591999999999700e+01
-2.287817119302937500e+13,1.753098999999999933e-04,-4.143834999999999980e+01
-2.282936858132750000e+13,1.542066999999999884e-04,-4.233411000000000257e+01
-2.278053800971368750e+13,6.842601999999999983e-05,-0.000000000000000000e+00
-2.273167945415290625e+13,3.061360000000000112e-05,-0.000000000000000000e+00
-2.268288991547896875e+13,4.313608000000000053e-05,-0.000000000000000000e+00
-2.263407245588115625e+13,8.421835999999999710e-05,-0.000000000000000000e+00
-2.258522705138500000e+13,1.265259999999999877e-04,-4.887850999999999857e+01
-2.253645086951546875e+13,7.040785999999999779e-05,-0.000000000000000000e+00
-2.248754955886525000e+13,5.532672999999999874e-06,-0.000000000000000000e+00
-2.243871753409184375e+13,3.882520000000000226e-05,-0.000000000000000000e+00
-2.238995493809250000e+13,5.726785999999999823e-05,-0.000000000000000000e+00
-2.234106708587665625e+13,2.866055999999999855e-05,-0.000000000000000000e+00
-2.229224872587150000e+13,1.511454000000000013e-05,-0.000000000000000000e+00
-2.224340247583190625e+13,6.461730000000000219e-05,-0.000000000000000000e+00
-2.219462589289059375e+13,1.539227999999999961e-04,-5.962218000000000018e+01
-2.214582148353771875e+13,1.769108999999999938e-04,-6.023599000000000103e+01
-2.209698922395456250e+13,1.030619000000000034e-04,-6.065030000000000143e+01
-2.204812909029521875e+13,4.017007000000000146e-05,-0.000000000000000000e+00
-2.199933886260778125e+13,6.512540999999999892e-05,-0.000000000000000000e+00
-2.195052082469403125e+13,1.545663999999999979e-04,-6.064034999999999798e+01
-2.190167495276956250e+13,2.380891999999999904e-04,-6.108100999999999914e+01
-2.185280122302287500e+13,2.451527000000000220e-04,-6.143997999999999848e+01
-2.180399763873406250e+13,2.120850000000000133e-04,-6.163185000000000002e+01
-2.175516626069996875e+13,2.135363000000000040e-04,-6.172845999999999833e+01
-2.170630706517093750e+13,2.153617999999999884e-04,-6.192081999999999908e+01
-2.165751822302365625e+13,1.456247000000000086e-04,-6.218563999999999936e+01
-2.160870162764406250e+13,5.599227000000000051e-05,-0.000000000000000000e+00
-2.155985725534456250e+13,7.357352000000000434e-05,-0.000000000000000000e+00
-2.151098508241062500e+13,2.370295999999999981e-04,-6.158610000000000184e+01
-2.146218350338912500e+13,3.519681999999999889e-04,-6.197939999999999827e+01
-2.141335418822281250e+13,2.667120000000000038e-04,-6.253020000000000067e+01
-2.136449711325946875e+13,1.110709000000000007e-04,-6.318838000000000221e+01
-2.131571084096909375e+13,1.018586000000000076e-05,-0.000000000000000000e+00
-2.126689687355671875e+13,8.280000000000000345e-06,-0.000000000000000000e+00
-2.121805518743250000e+13,3.880483999999999929e-06,-0.000000000000000000e+00
-2.116918575897996875e+13,7.548901999999999642e-05,-0.000000000000000000e+00
-2.112038737477231250e+13,4.495373000000000099e-04,-6.521380000000000621e+01
-2.107156131313825000e+13,9.537254999999999474e-04,-6.575830000000000553e+01
-2.102270755052406250e+13,1.225975000000000025e-03,-6.624202999999999975e+01
-2.097392504174846875e+13,1.043192000000000078e-03,-6.655915000000000248e+01
-2.092511489707962500e+13,7.585330999999999628e-04,-6.659377999999999531e+01
-2.087627709302681250e+13,9.418913999999999585e-04,-6.653257999999999583e+01
-2.082741160607256250e+13,1.561349999999999977e-03,-6.673147000000000162e+01
-2.077861761556609375e+13,2.096020000000000088e-03,-6.706559000000000026e+01
-2.072979600747187500e+13,2.014722000000000041e-03,-6.738739999999999952e+01
-2.068094675833590625e+13,1.452836000000000101e-03,-6.760936999999999841e+01
-2.063206984467740625e+13,1.029408000000000102e-03,-6.763833999999999946e+01
-2.058326467068296875e+13,1.100354000000000002e-03,-6.756591000000000236e+01
-2.053443189770659375e+13,1.499356999999999990e-03,-6.766182999999999481e+01
-2.048567104242531250e+13,1.744314999999999971e-03,-6.794577999999999918e+01
-2.043678305753615625e+13,1.524076000000000077e-03,-6.832296999999999798e+01
-2.038796705606703125e+13,8.967318999999999854e-04,-6.869113000000000113e+01
-2.033912347457034375e+13,2.863615999999999926e-04,-6.890318000000000609e+01
-2.029035205490350000e+13,6.914853000000000590e-05,-0.000000000000000000e+00
-2.024145329959093750e+13,1.120594000000000066e-04,-6.807519999999999527e+01
-2.019262677205987500e+13,1.577551999999999969e-04,-6.832554000000000372e+01
-2.014387261800734375e+13,1.289984999999999949e-04,-6.858307999999999538e+01
-2.009499100202418750e+13,6.579828000000000185e-05,-0.000000000000000000e+00
-2.004618182565512500e+13,2.743205000000000106e-05,-0.000000000000000000e+00
-1.999734513139850000e+13,1.266765000000000059e-05,-0.000000000000000000e+00
-1.994848089597650000e+13,9.913978000000000102e-06,-0.000000000000000000e+00
-1.989968931239987500e+13,1.346294999999999957e-05,-0.000000000000000000e+00
-1.985087025401993750e+13,2.962431000000000097e-05,-0.000000000000000000e+00
-1.980202369762340625e+13,1.009328000000000037e-04,-7.031149000000000626e+01
-1.975325000563340625e+13,2.685898999999999947e-04,-7.067703000000000202e+01
-1.970434844004228125e+13,4.675101999999999882e-04,-7.090793999999999642e+01
-1.965551980544640625e+13,6.774170999999999622e-04,-7.108375999999999806e+01
-1.960676424821562500e+13,9.633619000000000166e-04,-7.127186000000000377e+01
-1.955788069134465625e+13,1.268063999999999953e-03,-7.153127999999999531e+01
-1.950907027861062500e+13,1.425117999999999958e-03,-7.186764999999999759e+01
-1.946023243169631250e+13,1.373649999999999914e-03,-7.221627999999999759e+01
-1.941136712746593750e+13,1.149429999999999896e-03,-7.249030999999999381e+01
-1.936257518091087500e+13,9.151199999999999526e-04,-7.267400000000000659e+01
-1.931375584403787500e+13,8.359262000000000333e-04,-7.286154000000000508e+01
-1.926490909377634375e+13,9.044669000000000189e-04,-7.313742000000000587e+01
-1.921613591505521875e+13,1.037712000000000096e-03,-7.345242000000000360e+01
-1.916723432545968750e+13,1.168736000000000080e-03,-7.373202000000000567e+01
-1.911840637462900000e+13,1.319199000000000066e-03,-7.398833000000000482e+01
-1.906965220959896875e+13,1.575102000000000099e-03,-7.429049999999999443e+01
-1.902076950791246875e+13,1.928969999999999903e-03,-7.464273000000000025e+01
-1.897196065943359375e+13,2.123095000000000190e-03,-7.498900000000000432e+01
-1.892312446310462500e+13,1.916869000000000081e-03,-7.528726000000000340e+01
-1.887426089593443750e+13,1.493512999999999915e-03,-7.548668000000000688e+01
-1.882547139680896875e+13,1.196180000000000030e-03,-7.555904999999999916e+01
-1.877665459447531250e+13,1.144789000000000006e-03,-7.562712999999999397e+01
-1.872781046600818750e+13,1.212715000000000060e-03,-7.582730999999999710e+01
-1.867893898845671875e+13,1.252220999999999976e-03,-7.609416000000000224e+01
-1.863014182806431250e+13,1.090987000000000076e-03,-7.630831000000000586e+01
-1.858131738644662500e+13,7.739481000000000312e-04,-7.647951000000000477e+01
-1.853246564071887500e+13,5.681338000000000187e-04,-7.674016000000000304e+01
-1.848368842779456250e+13,5.499008000000000325e-04,-7.711584000000000572e+01
-1.843488397880100000e+13,4.968760999999999707e-04,-7.746608000000000516e+01
-1.838605227091978125e+13,2.499975000000000201e-04,-7.778592999999999336e+01
-1.833719328130709375e+13,5.783362999999999671e-05,-0.000000000000000000e+00
-1.828840907462087500e+13,2.918408999999999996e-05,-0.000000000000000000e+00
-1.823949550998646875e+13,1.163658000000000032e-04,-7.771371999999999503e+01
-1.819065679658956250e+13,2.617295999999999750e-04,-7.817185000000000628e+01
-1.814189308263784375e+13,3.697376999999999955e-04,-7.873048000000000002e+01
-1.809299988532646875e+13,4.667505999999999760e-04,-7.927629000000000303e+01
-1.804418175595256250e+13,5.527705000000000162e-04,-7.970458000000000709e+01
-1.799543884286175000e+13,5.638960000000000370e-04,-8.007783999999999480e+01
-1.794656632117678125e+13,5.404820000000000067e-04,-8.052678000000000225e+01
-1.789776908444793750e+13,5.692123000000000321e-04,-8.102285000000000537e+01
-1.784894468038721875e+13,5.206864000000000501e-04,-8.145904000000000167e+01
-1.780009308630056250e+13,2.809112000000000219e-04,-8.193192000000000519e+01
-1.775121427946878125e+13,8.184469000000000531e-05,-0.000000000000000000e+00
-1.770241100949806250e+13,2.708493000000000090e-05,-0.000000000000000000e+00
-1.765358059572553125e+13,2.850910000000000119e-05,-0.000000000000000000e+00
-1.760472301549921875e+13,9.313267999999999547e-05,-0.000000000000000000e+00
-1.755594119002175000e+13,8.734407000000000076e-05,-0.000000000000000000e+00
-1.750713226721425000e+13,8.054361999999999711e-06,-0.000000000000000000e+00
-1.745829622449240625e+13,6.438574999999999930e-05,-0.000000000000000000e+00
-1.740943303924678125e+13,2.307230000000000066e-04,-9.152035999999999660e+01
-1.736064586165268750e+13,3.852112000000000092e-04,-9.204621000000000208e+01
-1.731183161088368750e+13,4.234433999999999919e-04,-9.243986999999999910e+01
