-8.400756370738854457e+03,1.461096014827489853e-02
-8.400256355479599733e+03,1.699841953814029694e-02
-8.399756340220345010e+03,1.988656260073184967e-02
-8.399256324961090286e+03,2.311471290886402130e-02
-8.398756309701833743e+03,2.651515975594520569e-02
-8.398256294442580838e+03,2.990766614675521851e-02
-8.397756279183326114e+03,3.312595188617706299e-02
-8.397256263924071391e+03,3.601828962564468384e-02
-8.396756248664816667e+03,3.846457973122596741e-02
-8.396256233405560124e+03,4.037386924028396606e-02
-8.395756218146307219e+03,4.169752448797225952e-02
-8.395256202887052495e+03,4.241821914911270142e-02
-8.394756187627797772e+03,4.256409406661987305e-02
-8.394256172368543048e+03,4.219230636954307556e-02
-8.393756157109286505e+03,4.138688370585441589e-02
-8.393256141850033600e+03,4.024893790483474731e-02
-8.392756126590778877e+03,3.889339044690132141e-02
-8.392256111331524153e+03,3.743446245789527893e-02
-8.391756096072269429e+03,3.597669303417205811e-02
-8.391256080813012886e+03,3.461625427007675171e-02
-8.390756065553759981e+03,3.342347964644432068e-02
-8.390256050294505258e+03,3.245368972420692444e-02
-8.389756035035248715e+03,3.173045441508293152e-02
-8.389256019775995810e+03,3.125663101673126221e-02
-8.388756004516739267e+03,3.101436421275138855e-02
-8.388255989257486362e+03,3.096606954932212830e-02
-8.387755973998231639e+03,3.106428310275077820e-02
-8.387255958738975096e+03,3.125128522515296936e-02
-8.386755943479722191e+03,3.147117793560028076e-02
-8.386255928220465648e+03,3.166785836219787598e-02
-8.385755912961212744e+03,3.179281577467918396e-02
-8.385255897701958020e+03,3.181392699480056763e-02
-8.384755882442701477e+03,3.170468658208847046e-02
-8.384255867183448572e+03,3.145963698625564575e-02
-8.383755851924192029e+03,3.108336590230464935e-02
-8.383255836664939125e+03,3.059715218842029572e-02
-8.382755821405684401e+03,3.002930246293544769e-02
-8.382255806146427858e+03,2.941794507205486298e-02
-8.381755790887174953e+03,2.880563028156757355e-02
-8.381255775627918410e+03,2.824159711599349976e-02
-8.380755760368665506e+03,2.776757068932056427e-02
-8.380255745109410782e+03,2.742726542055606842e-02
-8.379755729850154239e+03,2.725935168564319611e-02
-8.379255714590901334e+03,2.729586325585842133e-02
-8.378755699331644792e+03,2.755955047905445099e-02
-8.378255684072390068e+03,2.807231806218624115e-02
-8.377755668813137163e+03,2.884113229811191559e-02
-8.377255653553880620e+03,2.987250685691833496e-02
-8.376755638294627715e+03,3.116127848625183105e-02
-8.376255623035371173e+03,3.270248696208000183e-02
-8.375755607776116449e+03,3.447695076465606689e-02
-8.375255592516863544e+03,3.646384552121162415e-02
-8.374755577257607001e+03,3.863179311156272888e-02
-8.374255561998354096e+03,4.094667360186576843e-02
-8.373755546739097554e+03,4.336580634117126465e-02
-8.373255531479842830e+03,4.583517089486122131e-02
-8.372755516220589925e+03,4.829816520214080811e-02
-8.372255500961333382e+03,5.069342628121376038e-02
-8.371755485702080477e+03,5.295198783278465271e-02
-8.371255470442823935e+03,5.500221252441406250e-02
-8.370755455183569211e+03,5.678194016218185425e-02
-8.370255439924316306e+03,5.822463333606719971e-02
-8.369755424665059763e+03,5.927819758653640747e-02
-8.369255409405806859e+03,5.989904329180717468e-02
-8.368755394146550316e+03,6.006356701254844666e-02
-8.368255378887295592e+03,5.976116284728050232e-02
-8.367755363628042687e+03,5.900450050830841064e-02
-8.367255348368786144e+03,5.782381445169448853e-02
-8.366755333109533240e+03,5.626673996448516846e-02
-8.366255317850276697e+03,5.439965799450874329e-02
-8.365755302591021973e+03,5.230062082409858704e-02
-8.365255287331769068e+03,5.005613714456558228e-02
-8.364755272072512525e+03,4.775531589984893799e-02
-8.364255256813257802e+03,4.548367485404014587e-02
-8.363755241554003078e+03,4.331766813993453979e-02
-8.363255226294748354e+03,4.133027419447898865e-02
-8.362755211035495449e+03,3.956793993711471558e-02
-8.362255195776238907e+03,3.806478530168533325e-02
-8.361755180516984183e+03,3.684147074818611145e-02
-8.361255165257729459e+03,3.590106591582298279e-02
-8.360755149998474735e+03,3.523073345422744751e-02
-8.360255134739221830e+03,3.481497243046760559e-02
-8.359755119479965288e+03,3.462842479348182678e-02
-8.359255104220710564e+03,3.465414047241210938e-02
-8.358755088961455840e+03,3.487348556518554688e-02
-8.358255073702201116e+03,3.528247028589248657e-02
-8.357755058442948211e+03,3.588726371526718140e-02
-8.357255043183691669e+03,3.670366480946540833e-02
-8.356755027924436945e+03,3.775713220238685608e-02
-8.356255012665182221e+03,3.908069804310798645e-02
-8.355754997405927497e+03,4.070715978741645813e-02
-8.355254982146674593e+03,4.266043379902839661e-02
-8.354754966887418050e+03,4.495327919721603394e-02
-8.354254951628163326e+03,4.757898300886154175e-02
-8.353754936368908602e+03,5.050187185406684875e-02
-8.353254921109653878e+03,5.365892127156257629e-02
-8.352754905850399155e+03,5.695647746324539185e-02
-8.352254890591144431e+03,6.026604399085044861e-02
-8.351754875331889707e+03,6.344701349735260010e-02
-8.351254860072634983e+03,6.632389873266220093e-02
-8.350754844813380259e+03,6.873314082622528076e-02
-8.350254829554125536e+03,7.050976902246475220e-02
-8.349754814294870812e+03,7.150946557521820068e-02
-8.349254799035616088e+03,7.162003964185714722e-02
-8.348754783776361364e+03,7.078037410974502563e-02
-8.348254768517106641e+03,6.898047775030136108e-02
-8.347754753257851917e+03,6.626673042774200439e-02
-8.347254737998597193e+03,6.275343149900436401e-02
-8.346754722739342469e+03,5.861299112439155579e-02
-8.346254707480087745e+03,5.405567213892936707e-02
-8.345754692220833022e+03,4.934312403202056885e-02
-8.345254676961578298e+03,4.474574699997901917e-02
-8.344754661702323574e+03,4.054306074976921082e-02
-8.344254646443068850e+03,3.698650375008583069e-02
-8.343754631183814126e+03,3.429879248142242432e-02
-8.343254615924559403e+03,3.264137357473373413e-02
-8.342754600665304679e+03,3.211205452680587769e-02
-8.342254585406049955e+03,3.272890299558639526e-02
-8.341754570146795231e+03,3.442964702844619751e-02
-8.341254554887540507e+03,3.707902505993843079e-02
-8.340754539628285784e+03,4.047055169939994812e-02
-8.340254524369031060e+03,4.435237124562263489e-02
-8.339754509109776336e+03,4.843986406922340393e-02
-8.339254493850521612e+03,5.243813619017601013e-02
-8.338754478591265070e+03,5.606158450245857239e-02
-8.338254463332012165e+03,5.907664448022842407e-02
-8.337754448072757441e+03,6.129381060600280762e-02
-8.337254432813502717e+03,6.260530650615692139e-02
-8.336754417554247993e+03,6.298137456178665161e-02
-8.336254402294991451e+03,6.248505413532257080e-02
-8.335754387035738546e+03,6.126060336828231812e-02
-8.335254371776483822e+03,5.951810255646705627e-02
-8.334754356517229098e+03,5.752675980329513550e-02
-8.334254341257974374e+03,5.558912083506584167e-02
-8.333754325998717832e+03,5.401055887341499329e-02
-8.333254310739464927e+03,5.307234451174736023e-02
-8.332754295480210203e+03,5.301668122410774231e-02
-8.332254280220955479e+03,5.401779338717460632e-02
-8.331754264961700756e+03,5.615790188312530518e-02
-8.331254249702444213e+03,5.943167209625244141e-02
-8.330754234443191308e+03,6.373281776905059814e-02
-8.330254219183936584e+03,6.885977089405059814e-02
-8.329754203924681860e+03,7.453759014606475830e-02
-8.329254188665427137e+03,8.042160421609878540e-02
-8.328754173406170594e+03,8.614370971918106079e-02
-8.328254158146917689e+03,9.131453931331634521e-02
-8.327754142887662965e+03,9.557382762432098389e-02
-8.327254127628406422e+03,9.861546009778976440e-02
-8.326754112369153518e+03,1.001985371112823486e-01
-8.326254097109896975e+03,1.001802906394004822e-01
-8.325754081850644070e+03,9.851507842540740967e-02
-8.325254066591389346e+03,9.528847038745880127e-02
-8.324754051332132804e+03,9.066911041736602783e-02
-8.324254036072879899e+03,8.493065834045410156e-02
-8.323754020813623356e+03,7.841555029153823853e-02
-8.323254005554370451e+03,7.152598351240158081e-02
-8.322753990295115727e+03,6.467219442129135132e-02
-8.322253975035859185e+03,5.826514214277267456e-02
-8.321753959776606280e+03,5.267574638128280640e-02
-8.321253944517349737e+03,4.821297526359558105e-02
-8.320753929258096832e+03,4.509605094790458679e-02
-8.320253913998842108e+03,4.345807060599327087e-02
-8.319753898739585566e+03,4.332365468144416809e-02
-8.319253883480332661e+03,4.461451619863510132e-02
-8.318753868221076118e+03,4.716981947422027588e-02
-8.318253852961823213e+03,5.074678361415863037e-02
-8.317753837702568489e+03,5.505736172199249268e-02
-8.317253822443311947e+03,5.978664755821228027e-02
-8.316753807184059042e+03,6.461524218320846558e-02
-8.316253791924802499e+03,6.925441324710845947e-02
-8.315753776665549594e+03,7.345816493034362793e-02
-8.315253761406294871e+03,7.704199850559234619e-02
