2.7876e+14,6.0389e-40,0.6894
2.7876e+14,5.9412e-40,0.37539
2.7877e+14,6.0407e-40,0.061382
2.7877e+14,6.3479e-40,-0.25263
2.7877e+14,6.8966e-40,-0.56664
2.7877e+14,7.7498e-40,-0.88064
2.7877e+14,9.0134e-40,-1.1946
2.7877e+14,1.086e-39,-1.5086
2.7877e+14,1.3569e-39,-1.8226
2.7877e+14,1.7608e-39,-2.1366
2.7877e+14,2.3768e-39,-2.4506
2.7877e+14,3.3443e-39,3.5186
2.7877e+14,4.9169e-39,3.2047
2.7877e+14,7.5757e-39,2.8908
2.7877e+14,1.2275e-38,2.5769
2.7877e+14,2.1006e-38,2.263
2.7877e+14,3.816e-38,1.9491
2.7877e+14,7.4048e-38,1.6353
2.7877e+14,1.5468e-37,1.3215
2.7877e+14,3.5122e-37,1.0078
2.7877e+14,8.7754e-37,0.69413
2.7877e+14,2.4512e-36,0.38057
2.7877e+14,7.8162e-36,0.067136
2.7877e+14,2.9274e-35,-0.24613
2.7877e+14,1.3402e-34,-0.55914
2.7877e+14,7.9531e-34,-0.87179
2.7877e+14,6.6997e-33,-1.1839
2.7877e+14,9.3326e-32,-1.4949
2.7877e+14,2.8629e-30,-1.8038
2.7877e+14,3.6857e-28,-2.1076
2.7877e+14,1.5753e-24,-2.3904
2.7877e+14,0.01996,-1.321
2.7877e+14,1.2432e-24,3.1412
2.7877e+14,3.2735e-28,2.8574
2.7877e+14,2.6447e-30,2.5535
2.7877e+14,8.7917e-32,2.2445
2.7877e+14,6.3857e-33,1.9334
2.7877e+14,7.6394e-34,1.6213
2.7877e+14,1.2945e-34,1.3087
2.7877e+14,2.839e-35,0.99567
2.7877e+14,7.6042e-36,0.6824
2.7878e+14,2.3907e-36,0.36896
2.7878e+14,8.5762e-37,0.055401
2.7878e+14,3.4383e-37,-0.25825
2.7878e+14,1.5164e-37,-0.57198
2.7878e+14,7.2677e-38,-0.88576
2.7878e+14,3.7491e-38,-1.1996
2.7878e+14,2.0657e-38,-1.5134
2.7878e+14,1.208e-38,-1.8273
2.7878e+14,7.4604e-39,-2.1412
2.7878e+14,4.8449e-39,-2.4552
2.7878e+14,3.2971e-39,3.5141
2.7878e+14,2.3444e-39,3.2001
2.7878e+14,1.7376e-39,2.8861
2.7878e+14,1.3396e-39,2.5722
2.7878e+14,1.0725e-39,2.2582
2.7878e+14,8.9048e-40,1.9442
2.7878e+14,7.6589e-40,1.6302
2.7878e+14,6.8179e-40,1.3162
2.7878e+14,6.2774e-40,1.0021
2.7878e+14,5.9754e-40,0.68814
2.7878e+14,5.8787e-40,0.37413
2.7878e+14,5.9772e-40,0.060116
2.7878e+14,6.2812e-40,-0.25389
2.7878e+14,6.824e-40,-0.5679
2.7878e+14,7.6682e-40,-0.88191
2.7878e+14,8.9185e-40,-1.1959
2.7878e+14,1.0745e-39,-1.5099
2.7878e+14,1.3426e-39,-1.8239
2.7878e+14,1.7422e-39,-2.1379
2.7878e+14,2.3517e-39,-2.4519
2.7878e+14,3.309e-39,3.5174
2.7878e+14,4.865e-39,3.2034
2.7878e+14,7.4958e-39,2.8895
2.7878e+14,1.2146e-38,2.5756
2.7878e+14,2.0784e-38,2.2617
2.7878e+14,3.7756e-38,1.9478
2.7878e+14,7.3265e-38,1.634
2.7878e+14,1.5304e-37,1.3202
2.7878e+14,3.475e-37,1.0065
2.7878e+14,8.6823e-37,0.69286
2.7878e+14,2.4251e-36,0.3793
2.7879e+14,7.7331e-36,0.065864
2.7879e+14,2.8962e-35,-0.2474
2.7879e+14,1.3259e-34,-0.56042
2.7879e+14,7.868e-34,-0.87307
2.7879e+14,6.6277e-33,-1.1851
2.7879e+14,9.2317e-32,-1.4962
2.7879e+14,2.8317e-30,-1.8051
2.7879e+14,3.6447e-28,-2.1089
2.7879e+14,1.5569e-24,-2.3917
2.7879e+14,0.021084,-1.351
2.7879e+14,1.2317e-24,3.1399
2.7879e+14,3.2411e-28,2.8562
2.7879e+14,2.618e-30,2.5522
2.7879e+14,8.702e-32,2.2432
2.7879e+14,6.3201e-33,1.9322
2.7879e+14,7.5606e-34,1.6201
2.7879e+14,1.2811e-34,1.3074
2.7879e+14,2.8096e-35,0.99441
2.7879e+14,7.5253e-36,0.68114
2.7879e+14,2.3658e-36,0.3677
2.7879e+14,8.487e-37,0.054138
2.7879e+14,3.4025e-37,-0.25952
2.7879e+14,1.5006e-37,-0.57324
2.7879e+14,7.1919e-38,-0.88702
2.7879e+14,3.71e-38,-1.2008
2.7879e+14,2.0441e-38,-1.5147
2.7879e+14,1.1954e-38,-1.8286
2.7879e+14,7.3824e-39,-2.1425
2.7879e+14,4.7942e-39,-2.4564
2.7879e+14,3.2626e-39,3.5128
2.7879e+14,2.3199e-39,3.1988
2.7879e+14,1.7194e-39,2.8849
2.7879e+14,1.3256e-39,2.5709
2.7879e+14,1.0613e-39,2.2569
2.7879e+14,8.8114e-40,1.9429
2.7879e+14,7.5786e-40,1.6289
2.7879e+14,6.7464e-40,1.3149
2.7879e+14,6.2116e-40,1.0009
2.7879e+14,5.9127e-40,0.68687
2.788e+14,5.817e-40,0.37286
2.788e+14,5.9144e-40,0.058848
2.788e+14,6.2152e-40,-0.25516
2.788e+14,6.7523e-40,-0.56917
2.788e+14,7.5876e-40,-0.88318
2.788e+14,8.8248e-40,-1.1972
2.788e+14,1.0632e-39,-1.5112
2.788e+14,1.3285e-39,-1.8252
2.788e+14,1.7239e-39,-2.1391
2.788e+14,2.327e-39,-2.4531
2.788e+14,3.2741e-39,3.5161
2.788e+14,4.8137e-39,3.2022
2.788e+14,7.4168e-39,2.8882
2.788e+14,1.2018e-38,2.5743
2.788e+14,2.0565e-38,2.2604
2.788e+14,3.7358e-38,1.9466
2.788e+14,7.2491e-38,1.6327
2.788e+14,1.5143e-37,1.319
2.788e+14,3.4382e-37,1.0052
2.788e+14,8.5903e-37,0.69159
2.788e+14,2.3994e-36,0.37803
2.788e+14,7.651e-36,0.064591
2.788e+14,2.8654e-35,-0.24867
2.788e+14,1.3118e-34,-0.56169
2.788e+14,7.7839e-34,-0.87435
2.788e+14,6.5566e-33,-1.1864
2.788e+14,9.1321e-32,-1.4974
2.788e+14,2.8009e-30,-1.8064
2.788e+14,3.6043e-28,-2.1102
2.788e+14,1.5386e-24,-2.3931
2.788e+14,0.022265,-1.3811
2.788e+14,1.2202e-24,3.1387
2.788e+14,3.2091e-28,2.8549
2.788e+14,2.5916e-30,2.551
2.788e+14,8.6133e-32,2.242
2.788e+14,6.2553e-33,1.9309
2.788e+14,7.4828e-34,1.6188
2.788e+14,1.2679e-34,1.3062
2.788e+14,2.7806e-35,0.99314
2.788e+14,7.4473e-36,0.67988
2.788e+14,2.3413e-36,0.36644
2.7881e+14,8.3988e-37,0.052875
2.7881e+14,3.3671e-37,-0.26078
2.7881e+14,1.485e-37,-0.5745
2.7881e+14,7.117e-38,-0.88828
2.7881e+14,3.6713e-38,-1.2021
2.7881e+14,2.0228e-38,-1.516
2.7881e+14,1.1829e-38,-1.8299
2.7881e+14,7.3053e-39,-2.1438
2.7881e+14,4.7442e-39,-2.4577
2.7881e+14,3.2285e-39,3.5115
2.7881e+14,2.2956e-39,3.1976
2.7881e+14,1.7014e-39,2.8836
2.7881e+14,1.3117e-39,2.5696
2.7881e+14,1.0502e-39,2.2556
2.7881e+14,8.7192e-40,1.9416
2.7881e+14,7.4993e-40,1.6276
2.7881e+14,6.6757e-40,1.3136
2.7881e+14,6.1465e-40,0.99961
2.7881e+14,5.8507e-40,0.6856
2.7881e+14,5.7561e-40,0.37159
2.7881e+14,5.8524e-40,0.057581
2.7881e+14,6.15e-40,-0.25643
2.7881e+14,6.6815e-40,-0.57044
2.7881e+14,7.508e-40,-0.88444
2.7881e+14,8.7321e-40,-1.1984
2.7881e+14,1.0521e-39,-1.5124
2.7881e+14,1.3145e-39,-1.8264
2.7881e+14,1.7058e-39,-2.1404
2.7881e+14,2.3025e-39,-2.4544
2.7881e+14,3.2397e-39,3.5148
2.7881e+14,4.7631e-39,3.2009
2.7881e+14,7.3387e-39,2.887
2.7881e+14,1.1891e-38,2.573
2.7881e+14,2.0348e-38,2.2592
2.7881e+14,3.6964e-38,1.9453
2.7881e+14,7.1726e-38,1.6315
2.7881e+14,1.4983e-37,1.3177
2.7881e+14,3.4019e-37,1.004
2.7881e+14,8.4995e-37,0.69031
2.7882e+14,2.374e-36,0.37675
2.7882e+14,7.5699e-36,0.063318
2.7882e+14,2.835e-35,-0.24995
2.7882e+14,1.2978e-34,-0.56297
2.7882e+14,7.7009e-34,-0.87562
2.7882e+14,6.4864e-33,-1.1877
2.7882e+14,9.0338e-32,-1.4987
2.7882e+14,2.7704e-30,-1.8077
2.7882e+14,3.5644e-28,-2.1115
2.7882e+14,1.5206e-24,-2.3944
2.7882e+14,0.023507,-1.4113
2.7882e+14,1.2089e-24,3.1375
2.7882e+14,3.1774e-28,2.8537
2.7882e+14,2.5655e-30,2.5497
2.7882e+14,8.5257e-32,2.2407
2.7882e+14,6.1913e-33,1.9297
2.7882e+14,7.4059e-34,1.6176
2.7882e+14,1.2548e-34,1.3049
2.7882e+14,2.7518e-35,0.99188
2.7882e+14,7.3703e-36,0.67861
2.7882e+14,2.317e-36,0.36517
2.7882e+14,8.3117e-37,0.051612
2.7882e+14,3.3321e-37,-0.26204
2.7882e+14,1.4695e-37,-0.57577
2.7882e+14,7.043e-38,-0.88955
2.7882e+14,3.6331e-38,-1.2034
2.7882e+14,2.0017e-38,-1.5172
2.7882e+14,1.1706e-38,-1.8311
2.7882e+14,7.2292e-39,-2.145
2.7882e+14,4.6947e-39,-2.459
2.7882e+14,3.1948e-39,3.5103
2.7882e+14,2.2717e-39,3.1963
2.7882e+14,1.6836e-39,2.8823
2.7882e+14,1.298e-39,2.5684
2.7882e+14,1.0392e-39,2.2544
2.7882e+14,8.6281e-40,1.9404
2.7882e+14,7.4209e-40,1.6264
2.7882e+14,6.6059e-40,1.3124
2.7882e+14,6.0822e-40,0.99835
2.7882e+14,5.7895e-40,0.68434
2.7882e+14,5.6958e-40,0.37032
2.7883e+14,5.7911e-40,0.056313
2.7883e+14,6.0856e-40,-0.2577
2.7883e+14,6.6115e-40,-0.57171
2.7883e+14,7.4293e-40,-0.88571
2.7883e+14,8.6406e-40,-1.1997
2.7883e+14,1.041e-39,-1.5137
2.7883e+14,1.3008e-39,-1.8277
2.7883e+14,1.6879e-39,-2.1417
2.7883e+14,2.2784e-39,-2.4557
2.7883e+14,3.2057e-39,3.5136
2.7883e+14,4.7131e-39,3.1996
2.7883e+14,7.2616e-39,2.8857
2.7883e+14,1.1766e-38,2.5718
2.7883e+14,2.0134e-38,2.2579
2.7883e+14,3.6575e-38,1.944
2.7883e+14,7.0971e-38,1.6302
2.7883e+14,1.4825e-37,1.3164
2.7883e+14,3.3661e-37,1.0027
2.7883e+14,8.4098e-37,0.68904
2.7883e+14,2.3489e-36,0.37548
2.7883e+14,7.4898e-36,0.062044
2.7883e+14,2.805e-35,-0.25122
2.7883e+14,1.2841e-34,-0.56424
2.7883e+14,7.6188e-34,-0.8769
2.7883e+14,6.417e-33,-1.189
2.7883e+14,8.9366e-32,-1.5
2.7883e+14,2.7403e-30,-1.809
2.7883e+14,3.525e-28,-2.1128
2.7883e+14,1.5029e-24,-2.3957
2.7883e+14,0.024812,-1.4417
2.7883e+14,1.1977e-24,3.1363
2.7883e+14,3.146e-28,2.8524
2.7883e+14,2.5397e-30,2.5485
2.7883e+14,8.4391e-32,2.2395
2.7883e+14,6.128e-33,1.9284
2.7883e+14,7.3299e-34,1.6163
2.7883e+14,1.2419e-34,1.3036
2.7883e+14,2.7235e-35,0.99062
2.7883e+14,7.2942e-36,0.67735
2.7884e+14,2.2931e-36,0.36391
2.7884e+14,8.2256e-37,0.050348
2.7884e+14,3.2976e-37,-0.26331
2.7884e+14,1.4543e-37,-0.57703
2.7884e+14,6.9698e-38,-0.89081
2.7884e+14,3.5954e-38,-1.2046
2.7884e+14,1.9809e-38,-1.5185
2.7884e+14,1.1584e-38,-1.8324
2.7884e+14,7.154e-39,-2.1463
2.7884e+14,4.6458e-39,-2.4602
2.7884e+14,3.1616e-39,3.509
2.7884e+14,2.248e-39,3.195
2.7884e+14,1.6661e-39,2.8811
2.7884e+14,1.2845e-39,2.5671
2.7884e+14,1.0284e-39,2.2531
2.7884e+14,8.5381e-40,1.9391
2.7884e+14,7.3435e-40,1.6251
2.7884e+14,6.537e-40,1.3111
2.7884e+14,6.0187e-40,0.99708
2.7884e+14,5.7291e-40,0.68307
2.7884e+14,5.6363e-40,0.36906
2.7884e+14,5.7306e-40,0.055045
2.7884e+14,6.022e-40,-0.25897
2.7884e+14,6.5424e-40,-0.57297
2.7884e+14,7.3516e-40,-0.88698
2.7884e+14,8.5502e-40,-1.201
2.7884e+14,1.0301e-39,-1.515
2.7884e+14,1.2871e-39,-1.829
2.7884e+14,1.6702e-39,-2.143
2.7884e+14,2.2545e-39,-2.4569
2.7884e+14,3.1721e-39,3.5123
2.7884e+14,4.6637e-39,3.1983
2.7884e+14,7.1854e-39,2.8844
2.7884e+14,1.1643e-38,2.5705
2.7884e+14,1.9923e-38,2.2566
2.7884e+14,3.6191e-38,1.9428
2.7884e+14,7.0225e-38,1.6289
2.7884e+14,1.4669e-37,1.3151
2.7884e+14,3.3306e-37,1.0014
2.7884e+14,8.3212e-37,0.68777
2.7884e+14,2.3242e-36,0.37421
2.7885e+14,7.4107e-36,0.060771
2.7885e+14,2.7753e-35,-0.2525
2.7885e+14,1.2704e-34,-0.56552
2.7885e+14,7.5378e-34,-0.87818
2.7885e+14,6.3485e-33,-1.1902
2.7885e+14,8.8407e-32,-1.5013
2.7885e+14,2.7107e-30,-1.8103
2.7885e+14,3.4861e-28,-2.1141
2.7885e+14,1.4854e-24,-2.3971
2.7885e+14,0.026182,-1.4723
2.7885e+14,1.1866e-24,3.1351
2.7885e+14,3.1151e-28,2.8512
2.7885e+14,2.5142e-30,2.5472
2.7885e+14,8.3535e-32,2.2382
2.7885e+14,6.0655e-33,1.9271
2.7885e+14,7.2548e-34,1.6151
2.7885e+14,1.2291e-34,1.3024
2.7885e+14,2.6954e-35,0.98936
2.7885e+14,7.2189e-36,0.67609
2.7885e+14,2.2694e-36,0.36265
2.7885e+14,8.1406e-37,0.049084
2.7885e+14,3.2635e-37,-0.26457
2.7885e+14,1.4392e-37,-0.5783
2.7885e+14,6.8976e-38,-0.89208
2.7885e+14,3.5581e-38,-1.2059
2.7885e+14,1.9603e-38,-1.5198
2.7885e+14,1.1464e-38,-1.8337
2.7885e+14,7.0797e-39,-2.1476
2.7885e+14,4.5976e-39,-2.4615
2.7885e+14,3.1287e-39,3.5077
2.7885e+14,2.2246e-39,3.1938
2.7885e+14,1.6488e-39,2.8798
2.7885e+14,1.2711e-39,2.5658
2.7885e+14,1.0176e-39,2.2518
2.7885e+14,8.4492e-40,1.9378
2.7885e+14,7.267e-40,1.6238
2.7885e+14,6.4689e-40,1.3098
2.7885e+14,5.956e-40,0.99581
2.7885e+14,5.6693e-40,0.6818
2.7886e+14,5.5775e-40,0.36779
2.7886e+14,5.6708e-40,0.053777
2.7886e+14,5.9592e-40,-0.26023
2.7886e+14,6.4741e-40,-0.57424
2.7886e+14,7.2749e-40,-0.88825
2.7886e+14,8.4609e-40,-1.2023
2.7886e+14,1.0194e-39,-1.5162
2.7886e+14,1.2737e-39,-1.8302
2.7886e+14,1.6527e-39,-2.1442
2.7886e+14,2.2309e-39,-2.4582
2.7886e+14,3.1389e-39,3.511
2.7886e+14,4.6148e-39,3.1971
2.7886e+14,7.1102e-39,2.8831
2.7886e+14,1.1521e-38,2.5692
2.7886e+14,1.9714e-38,2.2553
2.7886e+14,3.5811e-38,1.9415
2.7886e+14,6.9488e-38,1.6277
2.7886e+14,1.4515e-37,1.3139
2.7886e+14,3.2956e-37,1.0002
2.7886e+14,8.2336e-37,0.6865
2.7886e+14,2.2997e-36,0.37294
2.7886e+14,7.3325e-36,0.059497
2.7886e+14,2.746e-35,-0.25377
2.7886e+14,1.257e-34,-0.5668
2.7886e+14,7.4578e-34,-0.87945
2.7886e+14,6.2809e-33,-1.1915
2.7886e+14,8.746e-32,-1.5026
2.7886e+14,2.6813e-30,-1.8116
2.7886e+14,3.4477e-28,-2.1154
2.7886e+14,1.4682e-24,-2.3984
2.7886e+14,0.02762,-1.5029
2.7886e+14,1.1756e-24,3.1338
2.7886e+14,3.0844e-28,2.85
2.7886e+14,2.4889e-30,2.546
2.7886e+14,8.2688e-32,2.2369
2.7886e+14,6.0037e-33,1.9259
2.7886e+14,7.1806e-34,1.6138
2.7886e+14,1.2165e-34,1.3011
2.7886e+14,2.6677e-35,0.9881
2.7886e+14,7.1446e-36,0.67483
2.7886e+14,2.246e-36,0.36138
2.7887e+14,8.0565e-37,0.04782
2.7887e+14,3.2297e-37,-0.26584
2.7887e+14,1.4243e-37,-0.57956
2.7887e+14,6.8262e-38,-0.89334
2.7887e+14,3.5212e-38,-1.2072
2.7887e+14,1.94e-38,-1.521
2.7887e+14,1.1345e-38,-1.8349
2.7887e+14,7.0062e-39,-2.1488
2.7887e+14,4.5499e-39,-2.4628
2.7887e+14,3.0962e-39,3.5065
2.7887e+14,2.2015e-39,3.1925
2.7887e+14,1.6316e-39,2.8785
2.7887e+14,1.2579e-39,2.5646
2.7887e+14,1.0071e-39,2.2506
2.7887e+14,8.3613e-40,1.9366
2.7887e+14,7.1914e-40,1.6226
2.7887e+14,6.4016e-40,1.3086
2.7887e+14,5.894e-40,0.99454
2.7887e+14,5.6103e-40,0.68053
2.7887e+14,5.5195e-40,0.36652
2.7887e+14,5.6118e-40,0.052508
2.7887e+14,5.8971e-40,-0.2615
2.7887e+14,6.4066e-40,-0.57551
2.7887e+14,7.199e-40,-0.88952
2.7887e+14,8.3727e-40,-1.2035
2.7887e+14,1.0087e-39,-1.5175
2.7887e+14,1.2604e-39,-1.8315
2.7887e+14,1.6355e-39,-2.1455
2.7887e+14,2.2076e-39,-2.4595
2.7887e+14,3.1061e-39,3.5098
2.7887e+14,4.5666e-39,3.1958
2.7887e+14,7.0359e-39,2.8819
2.7887e+14,1.14e-38,2.568
2.7887e+14,1.9508e-38,2.2541
2.7887e+14,3.5436e-38,1.9402
2.7887e+14,6.876e-38,1.6264
2.7887e+14,1.4363e-37,1.3126
2.7887e+14,3.261e-37,0.99888
2.7887e+14,8.1472e-37,0.68522
2.7888e+14,2.2755e-36,0.37166
2.7888e+14,7.2553e-36,0.058223
2.7888e+14,2.717e-35,-0.25505
2.7888e+14,1.2437e-34,-0.56807
2.7888e+14,7.3788e-34,-0.88073
2.7888e+14,6.2141e-33,-1.1928
2.7888e+14,8.6524e-32,-1.5039
2.7888e+14,2.6524e-30,-1.8128
2.7888e+14,3.4098e-28,-2.1167
2.7888e+14,1.4512e-24,-2.3997
2.7888e+14,0.029129,-1.5337
2.7888e+14,1.1648e-24,3.1326
2.7888e+14,3.0541e-28,2.8487
2.7888e+14,2.464e-30,2.5447
2.7888e+14,8.1852e-32,2.2357
2.7888e+14,5.9426e-33,1.9246
2.7888e+14,7.1073e-34,1.6125
2.7888e+14,1.2041e-34,1.2999
2.7888e+14,2.6403e-35,0.98683
2.7888e+14,7.0711e-36,0.67356
2.7888e+14,2.2229e-36,0.36012
2.7888e+14,7.9735e-37,0.046556
2.7888e+14,3.1964e-37,-0.2671
2.7888e+14,1.4096e-37,-0.58083
2.7888e+14,6.7557e-38,-0.89461
2.7888e+14,3.4848e-38,-1.2084
2.7888e+14,1.92e-38,-1.5223
2.7888e+14,1.1228e-38,-1.8362
2.7888e+14,6.9337e-39,-2.1501
2.7888e+14,4.5027e-39,-2.464
2.7888e+14,3.0641e-39,3.5052
2.7888e+14,2.1787e-39,3.1912
2.7888e+14,1.6147e-39,2.8773
2.7888e+14,1.2448e-39,2.5633
2.7888e+14,9.9661e-40,2.2493
2.7888e+14,8.2745e-40,1.9353
2.7888e+14,7.1167e-40,1.6213
2.7888e+14,6.3351e-40,1.3073
2.7888e+14,5.8328e-40,0.99327
2.7888e+14,5.552e-40,0.67926
2.7888e+14,5.4621e-40,0.36525
2.7889e+14,5.5534e-40,0.051239
2.7889e+14,5.8357e-40,-0.26277
2.7889e+14,6.3399e-40,-0.57678
2.7889e+14,7.1241e-40,-0.89079
2.7889e+14,8.2855e-40,-1.2048
2.7889e+14,9.9824e-40,-1.5188
2.7889e+14,1.2473e-39,-1.8328
2.7889e+14,1.6184e-39,-2.1468
2.7889e+14,2.1846e-39,-2.4607
2.7889e+14,3.0737e-39,3.5085
2.7889e+14,4.519e-39,3.1945
2.7889e+14,6.9624e-39,2.8806
2.7889e+14,1.1281e-38,2.5667
2.7889e+14,1.9304e-38,2.2528
2.7889e+14,3.5066e-38,1.9389
2.7889e+14,6.8041e-38,1.6251
2.7889e+14,1.4212e-37,1.3113
2.7889e+14,3.2269e-37,0.99761
2.7889e+14,8.0617e-37,0.68395
2.7889e+14,2.2516e-36,0.37039
2.7889e+14,7.179e-36,0.056948
2.7889e+14,2.6884e-35,-0.25632
2.7889e+14,1.2306e-34,-0.56935
2.7889e+14,7.3008e-34,-0.88201
2.7889e+14,6.1481e-33,-1.1941
2.7889e+14,8.56e-32,-1.5051
2.7889e+14,2.6238e-30,-1.8141
2.7889e+14,3.3723e-28,-2.118
2.7889e+14,1.4344e-24,-2.401
2.7889e+14,0.030711,-1.5647
2.7889e+14,1.154e-24,3.1314
2.7889e+14,3.0242e-28,2.8475
2.7889e+14,2.4394e-30,2.5435
2.7889e+14,8.1026e-32,2.2344
2.7889e+14,5.8822e-33,1.9234
2.7889e+14,7.0348e-34,1.6113
2.7889e+14,1.1917e-34,1.2986
2.7889e+14,2.6133e-35,0.98557
2.7889e+14,6.9986e-36,0.6723
2.789e+14,2.2e-36,0.35886
2.789e+14,7.8915e-37,0.045291
2.789e+14,3.1635e-37,-0.26837
2.789e+14,1.3951e-37,-0.58209
2.789e+14,6.686e-38,-0.89588
2.789e+14,3.4488e-38,-1.2097
2.789e+14,1.9001e-38,-1.5236
2.789e+14,1.1112e-38,-1.8375
2.789e+14,6.862e-39,-2.1514
2.789e+14,4.4562e-39,-2.4653
2.789e+14,3.0324e-39,3.5039
2.789e+14,2.1562e-39,3.19
2.789e+14,1.598e-39,2.876
2.789e+14,1.2319e-39,2.562
2.789e+14,9.8629e-40,2.248
2.789e+14,8.1888e-40,1.934
2.789e+14,7.0429e-40,1.62
2.789e+14,6.2694e-40,1.306
2.789e+14,5.7723e-40,0.99201
2.789e+14,5.4944e-40,0.67799
2.789e+14,5.4054e-40,0.36398
2.789e+14,5.4958e-40,0.049969
2.789e+14,5.7751e-40,-0.26404
2.789e+14,6.2741e-40,-0.57805
2.789e+14,7.0501e-40,-0.89206
2.789e+14,8.1994e-40,-1.2061
2.789e+14,9.8786e-40,-1.5201
2.789e+14,1.2343e-39,-1.8341
2.789e+14,1.6016e-39,-2.148
2.789e+14,2.1619e-39,-2.462
2.789e+14,3.0417e-39,3.5072
2.789e+14,4.4719e-39,3.1933
2.789e+14,6.8899e-39,2.8793
2.789e+14,1.1163e-38,2.5654
2.789e+14,1.9103e-38,2.2515
2.789e+14,3.47e-38,1.9377
2.789e+14,6.733e-38,1.6238
2.789e+14,1.4064e-37,1.3101
2.789e+14,3.1931e-37,0.99633
2.789e+14,7.9774e-37,0.68268
2.789e+14,2.228e-36,0.36911
2.7891e+14,7.1037e-36,0.055673
2.7891e+14,2.6601e-35,-0.2576
2.7891e+14,1.2176e-34,-0.57062
2.7891e+14,7.2237e-34,-0.88329
2.7891e+14,6.0829e-33,-1.1954
2.7891e+14,8.4688e-32,-1.5064
2.7891e+14,2.5956e-30,-1.8154
2.7891e+14,3.3354e-28,-2.1193
2.7891e+14,1.4178e-24,-2.4024
2.7891e+14,0.03237,-1.5957
2.7891e+14,1.1434e-24,3.1302
2.7891e+14,2.9946e-28,2.8462
2.7891e+14,2.415e-30,2.5422
2.7891e+14,8.0209e-32,2.2332
2.7891e+14,5.8226e-33,1.9221
2.7891e+14,6.9632e-34,1.61
2.7891e+14,1.1796e-34,1.2973
2.7891e+14,2.5865e-35,0.98431
2.7891e+14,6.9268e-36,0.67103
2.7891e+14,2.1774e-36,0.35759
2.7891e+14,7.8104e-37,0.044025
2.7891e+14,3.131e-37,-0.26963
2.7891e+14,1.3807e-37,-0.58336
2.7891e+14,6.6171e-38,-0.89714
2.7891e+14,3.4133e-38,-1.211
2.7891e+14,1.8805e-38,-1.5248
2.7891e+14,1.0997e-38,-1.8387
2.7891e+14,6.7912e-39,-2.1526
2.7891e+14,4.4101e-39,-2.4666
2.7891e+14,3.0011e-39,3.5027
2.7891e+14,2.1339e-39,3.1887
2.7891e+14,1.5815e-39,2.8747
2.7891e+14,1.2192e-39,2.5607
2.7891e+14,9.7609e-40,2.2468
2.7891e+14,8.1041e-40,1.9328
2.7891e+14,6.97e-40,1.6188
2.7891e+14,6.2045e-40,1.3047
2.7891e+14,5.7125e-40,0.99074
2.7891e+14,5.4375e-40,0.67672
2.7892e+14,5.3494e-40,0.36271
2.7892e+14,5.4388e-40,0.048699
2.7892e+14,5.7153e-40,-0.26531
2.7892e+14,6.209e-40,-0.57932
2.7892e+14,6.977e-40,-0.89333
