929.559,-10.0288
931.764,-9.80524
933.34,-9.54988
934.917,-9.26264
936.808,-9.00725
938.385,-8.72
939.961,-8.46465
941.852,-8.20927
943.743,-7.92198
945.32,-7.66663
947.211,-7.41125
949.101,-7.15586
950.992,-6.90048
952.883,-6.64509
954.774,-6.38971
956.665,-6.13433
958.555,-5.87894
960.76,-5.65542
962.651,-5.40004
964.856,-5.14462
966.747,-4.92113
968.952,-4.66571
970.842,-4.44223
973.047,-4.18681
974.623,-3.96336
977.141,-3.8036
979.347,-3.54818
981.551,-3.32466
983.757,-3.06924
985.647,-2.84576
988.166,-2.6222
990.373,-2.27109
992.578,-2.04757
995.097,-1.82402
997.302,-1.6005
999.506,-1.40888
1002.02,-1.21722
1004.54,-0.993669
1006.75,-0.802047
1009.58,-0.642256
1012.1,-0.482499
1014.93,-0.322708
1017.76,-0.162917
1020.28,-0.00315971
1023.43,0.124767
1025.32,0.220661
1028.15,0.316656
1031.3,0.412684
1034.44,0.476815
1037.27,0.540911
1040.42,0.605042
1043.56,0.637274
1046.71,0.637609
1049.85,0.637943
1053,0.638277
1055.83,0.60668
1058.97,0.543219
1062.11,0.479757
1064.94,0.416262
1068.09,0.320902
1070.91,0.193611
1073.74,0.0982184
1076.57,-0.0290726
1079.4,-0.156364
1082.23,-0.315553
1084.74,-0.474775
1087.57,-0.633964
1090.08,-0.825084
1092.91,-0.984273
1095.42,-1.17539
1097.93,-1.36651
1100.45,-1.52574
1102.96,-1.74875
1105.16,-1.93991
1107.67,-2.16293
1109.87,-2.35408
1112.38,-2.5771
1114.58,-2.80015
1116.78,-3.0232
1118.97,-3.24625
1121.17,-3.46931
1123.37,-3.69236
1125.57,-3.91541
1126.19,-4.07483
1128.71,-4.29785
1130.59,-4.52094
1132.79,-4.74399
1134.67,-4.99897
1136.87,-5.25392
1138.75,-5.5089
1140.63,-5.73199
1142.52,-5.98697
1144.71,-6.24192
1146.6,-6.49691
1148.48,-6.75189
1150.36,-7.00687
1152.24,-7.26186
1154.13,-7.51684
1155.7,-7.77186
1157.58,-8.02684
1159.46,-8.31372
1161.34,-8.5687
1162.91,-8.82372
1164.79,-9.0787
1166.68,-9.36558
1168.24,-9.6206
1170.13,-9.87558
